ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
E5AE8A8D23C06931,classic_bik,2024-01-10 13:21:29,2024-01-10 14:26:53,Greensboro and Pinnacle Dr,32227,,32227,38.92245,-77.23034,38.92245,-77.23034,casual
FD993C544575F0D7,electric_bike,2024-01-23 17:27:57,2024-01-23 17:30:07,6th & H St NE,31615,8th & H St NE,31661,38.899899125,-76.998359084,38.899941626884754,-76.99489653110504,Member
F3 BB D6 B7 48 9A 49 F9,classic_bike,20240120 01:19:30,2024-01-20-01-23-21,14th & Q St NW,31327,14th & V St NW,31101,38.910674,-77.03188,38.9177645,-77.032096,member
14DDA43D73010C17,classic_bike,2024-01-31 18:55:34,2024-01-31 20:29:53,C & O Canal & Wisconsin Ave NW,31225,C & O Canal & Wisconsin Ave NW,31225,38.90375,-77.06269,38.90375,-77.06269,casual
8A507973A4DF5949,electric_bike,2024-01-26 18:25:50,2024-01-26 18:32:07,12th & Irving St NE,31512,12th & Varnum St NE,31542,38.92866816666667,-76.99085033333333,38.943596,-76.990157,membr
E45EC32B10D81812,classic_bike,2024-01-11 07:33:07,2024-01-11 07:44:25,Metro Center / 12th & G St NW,31230,1st and K St NE,31662,38.89832574246664,-77.02795878052711,,-77.005649,casual
C13D2DD8688802dC,classic_bike,2024-01-27-12-47-09,2024-01-27-12-51-29,New Jersey Ave & H St SE,31828,Washington & Independence Ave SW/HHS,31272,38.88076072595064,-77.00574070215225,38.886978,-77.013769,casual
385F9BD0EF882536,classic_bike,2024-01-10 07:47:01,2024-01-10 07:51:49,Columbus Circle / Union Station,31623,6TH & H ST NE,31615,38.89696,-77.00493,38.899972,-76.998347,member
1C23FF455ACCEC1A,electrc_bike,2024-01-05 14:00:21,,20th & O St NW / Dupont South,31234,20th & Columbia Rd NW,31133,,,38.918036,-77.045487,member
C76B9746A59CE559,classic_bike,2024-01-25 17:37:18,2024-01-25 17:43:30,11th & O St NW,31287,14th & V St NW,31101,,,38.9177645,-77.032096,member
55BCFBB0D4593583,classic_bike,2024-01-11 07:45:43,2024-01-07 07:45:43,15th St & Massachusetts Ave SE,31626,M St & New Jersey Ave SE,31208,38.88732,-76.983569,,,membr
20BBCA821F6EF2C3,classic_bike,2024-01-08 08:44:36,2024-01-08 08:47:34,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323,38.923389,-77.051833,,,casual
74a14DB5464a9E84,classic_bike,2024-01-15 22:03:34,2024-01-15 22:07:33,Adams Mill & Columbia Rd Nw,31104,Calvert St & Woodley Pl NW,31121,38.9228491613136,-77.04252451658249,38.923583,-77.050046,member
F7F491A883234069,electric_bike,2024-01-30 17:48:46,2024-01-30 11:48:46,Mount Vernon Ave & Four Mile Run Park,31909,Mount Vernon Ave & E Del Ray Ave,31086,38.84340433333333,-77.0640575,,-77.058541,Casual
28 5e 7a bF 7B 80 2e 11,classic_bike,2024-01-14 17:34:08,2024-01-14 15:34:08,Lincoln Memorial,31258,19th St & Constitution Ave NW,31235,38.888255,-77.0494365,38.89221235271478,-77.04307436943054,casual
A84F0F73C3487C87,electric_bike,,2024-01-06 09:21:17,Lincoln Memorial,31258,Jefferson Dr & 14th St SW,31247,38.888289213,-77.049463391,38.8885525,-77.032427,member
7C7CC20DF0BC63A4,classic_bike,2024-01-03 17:14:42,2024-01-03 17:54:36,23rd & E St NW ,31260,Kennebec St & 11th St N,31905,38.896104,-77.049882,,,member
2E3C34EDE240CD1B,classic_bike,2024-01-13 18:16:48,2024-01-13 18:32:54,Lamont & Mt Pleasant NW,31107.1,8th & O St NW,31282,,,38.90864,-77.02277,member
920F1242BF088E97,classic_bike,2024-01-08 09:19:26,2024-01-08 09:22:49,Wilson Blvd & N Quinn St,31027,Rosslyn Metro / Wilson Blvd & N Moore St,31948,38.893993,-77.07857,38.896086906318665,-77.07145214080809,casual
ABFEC20C4D137499,electric_bike,2024-01-28 14:21:20,2024-01-28 14:28:39,34th St & Wisconsin Ave NW,31226,New Mexico & Cathedral Ave NW,31394,,,38.930316,-77.083704,member
9045C85FBCF63948,electric_bike,2024-01-24 21:05:17,2024-01-24 21:09:05,New Hampshire Ave & T St NW,31229,Columbia Rd & Belmont St NW,31113,38.91553092,-77.038306355,38.920669,-77.04368,member
240B92BC76BDD536,electric_bike,2024-01-07 19:46:24,2024-01-07 19:58:06,M St & Delaware Ave NE,31627,15Th St & Massachusetts Ave Se,31626,38.905416833333334,-77.002451,38.88732,-76.983569,member
1BBD3914c0d87228,classic_bike,2024-01-17 08:54:33,2024-01-17 09:00:05,14th & R St NW,31202,New Hampshire Ave & T St NW,31229,38.913046,-77.032008,38.915544,-77.038252,member
E8725027FB9786D9,,2024-01-10 08:43:21,2024-01-10 08:52:16,Connecticut Ave & R St NW,31299,23rd & E St NW ,31260,38.912804604,-77.045677543,38.896104,-77.049882,member
E2F207400538710F,classic_bike,2024-01-02 15:57:16,2024-01-02 16:01:53,23rd & E St NW ,31260,18th and C St NW,31284.1,38.896104,-77.049882,38.893511,-77.041544,casual
9C48C6FC25AC715D,classic_bike,2024-01-10 11:49:32,2024-01-10 11:51:57,Park Rd & Holmead Pl NW,31602,14th & Irving St NW,31124,38.9308,-77.0315,38.928552,-77.032224,MEMBER
A1B3E941C530742F,elektric_bike,2024-01-21 13:39:53,2024-01-21 13:54:33,Columbus Circle / Union Station,31623,10th St & Florida Ave NW,31120,38.8969841,-77.004899025,38.920387,-77.025672,member
0ABFB52A02C751E2,classic_bike,2024-01-23 16:03:28,2024-01-23 16:13:14,Eads St & 12th St S,31071,,31012,38.86307336639078,-77.05454081296921,38.850688,-77.05152,member
6D1dAE7C9D675EB9,classic_bike,2024-01-14 15:33:36,2024-01-14 15:47:42,New Hampshire Ave & Ward Pl NW,31212,14th & R St NW,31202,38.90571079190728,-77.0473176240921,38.913046,-77.032008,Casual
5F0887D7E553723D,electric_bike,2024-01-14 09:14:32,2024-01-12 09:14:32,4th & O St SW,31678.1,15th & P St NW,31201,38.872997761,-77.017613769,,,CASUAL
7227A5F40F82CB1C,classic_bike,2024-01-11 18:42:30,2024-01-11 18:49:26,Rosedale Rec Center,31658,Stadium Armory Metro,31665,38.897808,-76.979634,,,MEMBER
C39D60F817B2A694,electric_bike,2024-01-24 20:16:00,2024-01-24 20:19:32,LINCOLN RD & SEATON PL NE/HARRY THOMAS REC CENTER,31523.1,4th & W St NE,31500,38.14652864011008,-77.99197428764126,38.919077,-77.000648,casual
9E9E8D8E82C27DBD,classic_bike,2024-01-11 12:18:05,2024-01-11 12:53:43,Florida Ave & R St Nw,31503,1St & Rhode Island Ave Nw,31506,38.9126,-77.0135,38.915417,-77.012289,member
7C4DDE51485BC2EC,classic_bike,2024-01-30 13:08:49,2024-01-30 13:16:39,7Th & K St Nw,31653.1,6th St & Indiana Ave NW,31264,38.902674,-77.021392,38.894573,-77.01994,member
3F1DEC4BED7B49FE,classic_bike,2024-01-08 23:26:53,2024-01-08 23:34:45,Massachusetts Ave & Dupont Circle NW,31200,11th & M St NW,31266,38.9101,-77.0444,38.9055785,-77.027313,member
8E94C2FABA28D1B3,electric_bike,2024-01-01 22:15:07,2024-01-01 22:23:37,Columbia Rd and Belmont St NW,31113,New Hampshire Ave & 24th St NW,31275,39.62917119918569,-76.78601036338846,38.901755,-77.051084,member
4198Cd2632FB92C2,classic_bike,2024-01-31 17:40:15,2024-01-31 17:43:36,Clarendon Blvd & Pierce St,31016,Rosslyn Metro / Wilson Blvd & N Moore St,31947,38.893438,-77.076389,38.896086906318665,-77.07145214080809,member
7204A49BE270F31D,classic_bike,2024-01-31 16:46:14,2024-01-31 16:47:55,17th St & Massachusetts Ave NW,31267,17th & Corcoran St NW,31214,38.908142,-77.038359,38.9121,-77.0387,member
F3541FF90FA0175E,classic_bike,2024-01-07-13-58-00,20240107 14:03:50,13th & H St NE,31611,3rd and H St NE,31616,38.90042673988099,-76.98825001716614,38.900412,-77.001949,member
6DF7455ED7713505,eclectic_bike,2024-01-05 16:51:54,,Wisconsin Ave & Newark St NW,31302,37th & O St NW / Georgetown University,31236,38.934991241,-77.072773218,38.907837,-77.07166,member
8708F68931FBE086,classic_bik,2024-01-24 11:07:53,2024-01-24 11:21:40,22nd & H St NW,31127,13th & U St NW,31132,38.89892546716842,-77.04885238395946,38.91693645323652,-77.0296311378479,member
3F9760F89969BEE5,class_bike,2024-01-31 19:42:22,2024-01-10 19:42:22,16Th & R St Nw,31282,Rhode Island & Connecticut Ave NW,31239,38.264433246330384,-77.34535874741097,38.905995699991145,-77.03980207443237,Member
E1E94DC3801892A4,electric_bike,2024-01-22 14:07:07,2024-01-22 14:13:08,1st & K St NE,31662,11th & M St NW,31266,38.90235579,-77.005650282,38.9055785,-77.027313,
64 E3 89 42 46 6B AA 78,classic_bike,,2024-01-30 16:25:49,11th & S St NW,31280,7th & R St NW / Shaw Library,31245,38.91360117514392,-77.02711522579193,,,membr
A01052767EA03113,electric_bike,2024-01-20 14:59:57,2024-01-20 15:03:15,Georgia & New Hampshire Ave NW,31400,Park Pl & Rock Creek Church Rd NW,31137,,,,,member
78 4D B9 D0 60 36 D2 7A,classic_bike,2024-01-29 09:04:24,2024-01-29 09:15:12,14th & V St NW,31101,24th and N St NW,31255,38.9177645,-77.032096,38.9066,-77.05152,member
D7A4F74F01ED7C25,electric_bike,2024-01-02 14:58:13,2024-01-02 12:58:13,19th St & Pennsylvania Ave NW,31100,14th & V St NW,31101,38.900354028,-77.043002367,38.9177645,-77.032096,member
DBE3f361aBE88864,,2024-01-30 15:41:02,2024-01-30 15:47:03,Columbia Rd & Georgia Ave NW,31115,8th & V St NW,31134,,,38.917716,-77.022684,casual
E39C393C8E2C01EB,classic_bike,2024-01-01 14:45:56,2024-01-01 14:49:44,Eckington Pl & Q St NE,31505,2nd St & Seaton Pl NE,31522,38.910972,-77.00495,,-77.00356006622314,Member
AE55C367251A7C90,classic_bike,2024-01-07 10:59:48,,14th & Belmont St NW,31119,15th & P St NW,31201,38.921074,-77.031887,38.90980062655191,-77.03442692756653,causual
58FD59E3633F8392,classic_bike,2024-01-14 17:51:19,2024-01-14 17:59:12,16th & R St NW,31282,New Hampshire Ave & Ward Pl NW,31212.1,38.912652,-77.036278,,,member
53A4381E48A08801,classic_bike,2024-01-31 164803,2024-01-31 165145,Metro Center / 12th & G St NW,31230,10th & K St NW,31263,38.89832574246664,-77.02795878052711,38.9024,-77.02622,member
3A82C1318A71C23F,classic_bike,2024-01-29 08:02:52,2024-01-29 08:28:59,18th St & Wyoming Ave NW,31114,10th & E St NW,31256,38.918809,-77.041571,,,member
3612ED9BE7E365D7,electric_bike,2024-01-10 16:21:10,2024-01-10 16:33:51,17th St & Independence Ave SW,31290,Virginia Ave & 25th St NW,31297,38.888091445,-77.038383842,38.89846038350939,-77.05305218696594,casual
58076964C9CCF9B0,classic_bike,2024-01-14 11:14:15,2024-01-13 16:14:15,15th & M St NW,31298,14th & R St NW,31202,38.905424,-77.034674,38.913046,-77.032008,member
CD A9 FC 16 42 4E 37 80,classic_bik,2024-01-03 07:36:35,2024-01-03 07:51:12,M St & Delaware Ave NE,31627,7th & R St NW / Shaw Library,31245,,,38.912719,-77.022155,member
F37B47AAB4ADD60E,electric_bike,2024-01-08 18:32:27,2024-01-08 18:34:52,11th & Girard St NW,31126,14th & Irving St NW,31124,38.925601,-77.02708083333333,38.928552,-77.032224,member
70598C244B0D0E84,classic_bike,2024-01-12 15:40:57,2024-01-12 15:44:11,3rd & G St SE,31625.1,3rd St & Pennsylvania Ave SE,31269,38.881185,-77.001828,38.887378,-77.001955,Member
3059314B3C066EA1,classic_bike,2024-01-26 09:46:10,2024-01-26 09:55:05,1st & Rhode Island Ave NW,31506,New Jersey Ave & F St NW,31655,38.915417,-77.012289,,,member
BF4DF46AA6833081,classic_bike,2024-01-13 13:00:20,2024-01-13 13:07:12,15th & P St NW,31202,22nd & P ST NW,31285,38.90980062655191,-77.03442692756653,38.909394,,casual
EB2A41987447101A,electric_bike,2024-01-04 17:08:10,2024-01-04 17:20:19,3rd & M St SE,31669.1,8th & F St NE,31631,38.876921892,-77.002048731,38.897274,-76.994749,member
0381F7F7DB1D4F39,classic_bike,2024-01-27 22:42:15,2024-01-27 22:59:19,12th & U St NW,31268,24th & N St NW,31255,38.916787,-77.028139,38.9066,-77.05152,casual
2C281D09F4E03EDF,classic_bike,2024-01-30 11:37:42,2024-01-30 11:50:49,23rd & E St NW ,31260,Connecticut Ave & R St NW,31299,38.896104,-77.049882,38.912644,-77.04564,member
527AB5D0C799F49D,classic_bike,20240127 15:59:58,20240127 16:02:29,Adams Mill and Columbia Rd NW,31104,Calvert St & Woodley Pl NW,31121,38.9228491613136,-77.04252451658249,38.923583,-77.050046,casual
CDC8F0F317806CB9,electric_bike,2024-01-12 09:21:00,2024-01-12 09:40:37,13th & D St NE,31622,Thomas Jefferson St NW & Water/K St NW,31293,38.89486616666667,-76.98769516666667,,,membr
E6A13219E11AA2BE,classic_bike,2024-01-20 072822,2024/01/20 07:30:34,11th & C St SE,31659,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613,38.885908,-76.991476,,,Member
B9BD6BC427EB935B,electric_bike,2024-01-07-13-12-39,2024/01/07 14:38:58,Union Market,31517,5th & Morse St NE,31536,38.907978654,-76.997031689,38.907286773254675,-76.99916660785675,casual
5CCF9275067E1CB0,electric_bike,,2024-01-15 10:24:02,Wisconsin Ave & O St NW,31312.1,14th St & Rhode Island Ave NW,31203,38.908492208,-77.063624144,38.9086,-77.0323,
38286D45B4FF8FCC,classic_bike,2024-01-14 18:06:28,2024-01-14 18:21:56,Henry Bacon Dr & Lincoln Memorial Circle NW,31289,Thomas Jefferson St NW & Water/K St NW,31293,38.890539,-77.049383,38.902826,-77.060173,causual
10 Bd 07 95 79 7F 8A bF,classic_bike,2024-01-18 17:01:26,2024-01-18 17:15:36,7th & S St NW,31130,Columbus Circle / Union Station,31623,38.914173639930105,-77.02159523963928,38.89696,-77.00493,member
A4 65 C5 17 62 07 FF 6F,classic_bike,20240127 12:58:11,20240127 13:01:01,12th St & Pennsylvania Ave SE,31644,11th & C St SE,31659,38.882489,-76.990121,,-76.991476,member
D366255A9D94D65C,classic_bike,2024-01-23 07:29:14,2024-01-23 07:44:51,Lamont & Mt Pleasant NW,31108,17th & K St NW,31213,38.9319,-77.0388,38.90276,-77.03863,member
D66B0EB7FC830400,electric_bike,2024-01-30 17:30:02,2024-01-30 17:44:40,3000 Connecticut Ave NW / National Zoo,31307,New Jersey Ave & R St NW,31509,38.930409312,-77.055650949,38.912659,-77.017669,member
EDDEB02D7889E4B9,classic_bike,2024-01-27 11:39:36,2024-01-27 12:10:23,18TH & M ST NW,31221,Crystal Dr & 23rd St S,31011,38.90506687455313,-77.04177886247635,,,member
B79AB1720C7A90D2,electric_bike,2024-01-31 11:07:51,2024-01-31 11:15:06,15th St and New York Ave NW,31223,M St & Pennsylvania Ave NW,31246,38.89917779,-77.033273697,,-77.056887,member
B2A9DDEA7067E8FF,classic_bike,2024-01-24 16:58:43,2024-01-17 16:58:43,4TH & M ST SE,31652,1st & D St SE,31643,38.876751,-77.000736,38.884916,-77.005965,member
BF855B465F4B6061,electric_bike,2024-01-24 16:26:26,2024-01-24 15:26:26,Georgetown Harbor / 30th St NW,31215,Columbia & Ontario Rd NW,31297,,,38.924088,-77.040787,member
14D96FF5F81D930E,electric_bike,2024-01-16 17:38:43,2024-01-16 17:44:00,2nd  St  &  Massachusetts  Ave  NE,31641,1st & M St NE,31603,38.895029306,-77.003241897,38.905697,-77.005483,casual
E224A981DDB484C9,electric_bike,2024-01-27 13:15:55,2024-01-20 13:15:55,4th & East Capitol St NE,31619,New York Ave & Hecht Ave NE,31519,38.889988899,-77.000332355,38.915604,-76.983683,casual
56F6C28FCF994387,classic_bike,2024-01-06 11:53:44,2024-01-05 11:53:44,14th & V St NW,31102,7th & R St NW / Shaw Library,31245,38.9177645,-77.032096,,,member
3313124397E6CAE9,electric_bike,2024-01-29 06:30:13,2024-01-01 06:30:13,18th & New Hampshire Ave NW,31324,Thomas Circle,31241,38.911255121,-77.041839957,38.9059,-77.0325,
5FcAE659fA9CEAA6,classic_bike,2024-01-29 18:08:19,2024-01-29 18:17:39,Braddock Rd Metro South,31969,Royal  St  &  Wilkes  St,31903,38.813474,-77.053734,38.799267,-77.0447,member
9E451B6AD444469D,classic_bike,2024-01-01 14:16:17,2024-01-01 14:37:41,13th & O St NW/ Logan Circle,31311,1st & M St NE,31603,38.908735,-77.029779,38.905697,-77.005483,casual
A4E7B02582296F7F,classic_bike,2024-01-24 16:32:46,2024-01-24 16:45:22,25th St and Pennsylvania Ave NW,31237,37th & O St NW / Georgetown University,31236,38.903827,-77.053485,38.907837,-77.07166,member
9968DFD4FE6D7896,electric_bike,2024-01-24 09:17:41,2024-01-24 09:21:16,5th & F St NW,31620,10th St & Constitution Ave NW,31219,38.897226334,-77.0191468,,,member
363792D10440AC52,electric_bike,2024-01-11 17:07:26,2024-01-11 05:07:26,1st & K St NE,31662,5th & K St NW,31600,38.902317524,,38.90304,-77.019027,member
547E996FFDBF7F33,classic_bike,2024-01-22 19:10:40,2024-01-22 19:18:17,Georgia  Ave  &  Kennedy  St  NW,31415.1,,31404,38.95674,-77.02791,38.9418,-77.0251,member
A00F62584901E5EF,classic_bike,2024-01-07 13:11:01,2024-01-02 13:11:01,14th & R St NW,31202,16th & R St NW,31282,38.913046,-77.032008,38.912652,-77.036278,member
CF0141FA2D5CE6B9,classic_bike,2024-01-08 091222,2024-01-08 092728,14th & Harvard St NW,31105,10th & K St NW,31263,38.9268,-77.0322,38.9024,-77.02622,member
24DBBC1A0BC276fB,electric_bike,2024-01-14 115430,20240114 12:04:34,4th & Florida Ave NE,31532,8TH & EAST CAPITOL ST NE,31629,38.907046,-77.00096616666667,38.889988,-76.995193,casual
B724C1728320BA73,electric_bike,2024-01-15 23:36:28,2024-01-15 23:41:36,Pentagon City Metro / 12th St & S Hayes St,31005,Pentagon Row Plaza / Army Navy Dr & Joyce St,31006,38.862208605,-77.060026526,,,casual
EB9C657C4DB17D6F,,2024-01-26 16:59:33,2024-01-26 17:02:52,13th & D St NE,31622,,31619,38.894832,-76.987633,38.890461,-76.988355,member
0DE323CED5D38B45,classic_bike,2024-01-26 17:24:57,2024-01-20 17:24:57,3rd & H St NW,31604.1,1st & I St SE,31628,,,38.878854378063295,-77.00572729110718,member
9850CC49F4BE115C,electric_bike,2024-01-18 17:15:06,2024-01-18 17:24:19,Park Rd & Holmead Pl NW,31602,16th & Harvard St NW,31135,38.9308725,-77.03126783333333,38.926102,-77.03665,casual
80F896F3E90FF07E,classic_bike,2024-01-31 17:36:22,2024-01-31 17:54:36,23rd and E St NW ,31260,,31125,39.06774519178229,-76.8748195515357,38.9190185,-77.034449,member
88F30BCA12790D0F,classic_bike,2024-01-12 09:16:39,2024-01-12 09:25:05,17th & K St NW / Farragut Square,31233,16th & R St NW,31282,38.902061,-77.038322,38.912652,-77.036278,member
4AA1B79DA7973BAF,electric_bike,2024-01-11 23:06:25,2024-01-11 23:14:09,M St & Delaware Ave NE,31627,New York Ave & Hecht Ave NE,31518,38.90552938,-77.002712131,,-76.983683,casual
A5 5C 7D 30 38 CD FB A6,electric_bike,2024-01-10 11:25:50,2024-01-10 11:28:43,Old Meadow Rd & Cathy Ln,31399,TOWERS CRESCENT DR & TYSONS ONE PL,32222,38.916886449,-77.213881969,37.938637060557525,-76.83612973642092,member
F5319B2d1763291C,electric_bike,2024-01-05 23:36:16,2024-01-05 23:42:48,2nd St & Massachusetts Ave NE,31641,Oklahoma Ave & D St NE,31712,38.894946166666664,-77.00311916666666,,,member
4E688F9786F82B0E,electric_bike,2024-01-03 10:22:22,2023-12-27 10:22:22,Jefferson Dr & 14th St SW,31247,15th St & New York Ave NW,31222,,,38.89903234416315,-77.03335404396057,member
EE 70 64 73 D8 63 38 A7,electric_bike,2024-01-10 08:15:16,2024-01-10 08:26:00,4th & E St SW,31244,North Capitol & K St NE,31675,38.884073615,-77.017807364,,,member
F6A68ACDCFA2AE0B,classic_bike,2024/01/30 17:43:02,2024-01-30-17-52-29,Washington & Independence Ave SW/HHS,31272,10th St & Constitution Ave NW,31219,38.886978,-77.013769,38.893028,-77.026013,membr
465F55712BC55786,classic_bike,2024-01-17 17:16:37,2023-12-20 17:16:37,Rhode  Island  &  Connecticut  Ave  NW,31239,17th St & Massachusetts Ave NW,31267,38.905995699991145,-77.03980207443237,38.908142,-77.038359,casual
E8B8B2E67E14DD6F,classic_bike,2024-01-13 19:03:33,2024-01-13 19:07:51,31ST ST & S WOODROW ST,31072,S Arlington Mill Dr & Campbell Ave,31060,38.8378458,-77.0934784,38.84232,-77.089555,casual
00DE6680C72AF519,classic_bike,2024-01-27 16:58:59,2024-01-27 19:05:52,Columbus Circle / Union Station,31623,Columbus Circle / Union Station,31623,38.89696,-77.00493,,,casual
6381D898BE4E95B9,,2024-01-27 11:17:44,2024-01-06 11:17:44,Connecticut Ave & R St NW,31299,Connecticut Ave & R St NW,31299,38.912644,-77.04564,38.912644,-77.04564,Member
19 67 BC 47 29 4A 8D 61,electric_bike,2024-01-10 18:57:20,2024-01-10 19:08:13,18th & M St NW,31221,18th St & Wyoming Ave NW,31114,38.905062437,-77.041875124,38.918809,-77.041571,MEMBER
0F380982A4843084,classic_bike,2024-01-02 11:28:49,2024-01-02 11:29:17,23rd St S & Hayes St,31938,23RD ST S & HAYES ST,31938,38.853002,-77.059496,38.853002,-77.059496,casual
7CABE8AF3FE676A7,electric_bike,2024-01-18 05:48:23,2024-01-18 05:57:04,11th & S St NW,31280,,31257,38.91374583333333,-77.0271345,38.90088,-77.048911,member
A78CCD53B1554605,classic_bike,,2024-01-31 18:57:46,8th & H St NW,31228,New Jersey Ave & N St NW/Dunbar HS,31636,,,38.90733256111448,-77.01536044478416,member
52 0E 99 29 29 FF CB ED,classic_bike,2024-01-27 05:23:52,2024-01-27 05:25:38,10th and U St NW,31111,7th St & Florida Ave NW,31109,38.284619516905444,-77.05706970048954,38.91613684808331,-77.02200293540955,member
E00685E7664A0441,classic_bike,2024-01-26 150934,2024/01/26 15:15:50,15th St & N Scott St,31031,Arlington Blvd & Ft Myer Dr,31937,38.89054,-77.08095,38.890863,-77.074893,member
786E4C740B95E34C,electric_bike,2024-01-31 14:44:04,2024-01-31 14:51:46,Mt Vernon Trail & S. Washington St.,31929,ROYAL ST & WILKES ST,31903.1,38.793085933,-77.049342632,,-77.0447,member
13A791D60FA055CA,classic_bike,2024-01-26 09:09:02,2024-01-26 09:20:44,Lamont & Mt Pleasant NW,31108,19th & I St NW,31253,38.9319,-77.0388,38.901633245815496,-77.04338550567627,member
AFD72376A851924C,classic_bike,2024-01-14 11:35:37,2024-01-14 11:44:10,Tanner Park,31534,4th & Florida Ave NE,31532,38.911213594521456,-77.0022565126419,38.90731645057457,-77.00069814920425,member
28D6C588E74ED8D0,electric_bike,2024/01/29 17:52:36,2024-01-29 180407,New Hampshire Ave & Ward Pl NW,31212,7th & F St NW / National Portrait Gallery,31232,38.905867,-77.04712083333334,38.89728304853854,-77.02219069004059,member
A0 ED 9F A1 E3 8E D0 24,classic_bike,2024-01-08 11:05:20,2024-01-08 11:12:06,Potomac & Pennsylvania Ave SE,31606,1st & M St SE,31650,38.8803,-76.9862,38.876893,-77.006072,Members
BBE7703E5BCB565A,,2024-01-04 13:01:46,2024-01-04 13:05:20,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31240.1,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31240,38.88412,-77.04657,38.88412,-77.04657,casual
38A86D8D3620698D,electric_bike,2024-01-30 23:33:31,2024-01-30 23:42:09,Connecticut Ave & Macomb St NW / Cleveland Park,31305,New Hampshire Ave & T St NW,31229,38.933695197,-77.05758965,38.915544,-77.038252,casual
CA1D5C6A6E36324D,classic_bik,2024-01-02 10:08:35,2024-01-02 10:12:07,Crystal Dr & 15th St S,31003,Eads St & 12th St S,31071,38.861056,-77.049417,38.86307336639078,-77.05454081296921,member
77802E9B6BE6EB24,classic bike,2024-01-08 07:12:15,,4th & M St SW,31108,,31609,38.87682269362587,-77.01777443289757,38.878693599396954,-77.02305436134338,casual
DD5EEB44722EC1A6,classic_bike,2024-01-04 162633,2024-01-04-16-32-01,17th & P St NW,31330,14th & R St NW,31202,38.909858,-77.038566,38.913046,-77.032008,member
47B5CD3FFBD2ED5B,classic_bik,2024-01-21 18:09:31,2024-01-15 18:09:31,11th & S St NW,31280.1,13th & O St NW/ Logan Circle,31311,38.91360117514392,-77.02711522579193,38.908735,-77.029779,member
CA04F46890BEF6B9,class_bike,20240108 19:08:01,2024-01-08 191647,3rd & N St NE,31540,5th & K St NW,31600,38.907073,-77.002109,38.90304,-77.019027,member
2d810EE1bA0FfE2f,electric_bike,2024-01-03 20:37:56,2024-01-03 21:21:59,Lincoln Memorial,31258,1st & M St NE,31603,38.888319373,-77.049450636,,-77.005483,casual
AE46D0E2239FE8DC,classic_bike,2024-01-03 18:53:06,2024-01-03 19:00:35,17th & P St NW,31330.1,8th & O St NW,31281,38.909858,-77.038566,38.90864,-77.02277,casual
171A435B5C13F837,classic_bike,2024-01-13 13:40:42,2024-01-13 13:43:07,New Jersey Ave & K St NW,31642,5th & K St NW,31600,38.90257109172293,-77.01366662979126,38.90304,-77.019027,member
F603B19614F6B44A,electric_bike,2024-01-16 17:46:44,2024-01-16 17:57:07,Columbus Circle / Union Station,31623,1st & Q St SW,31676,38.897244334,-77.004851341,,,member
8CBFA9E73182F990,classic_bike,2024-01-09 09:15:00,2024-01-09 09:17:23,18th & M St NW,31221,19th & I St NW,31253.1,38.90506687455313,-77.04177886247635,38.901633245815496,-77.04338550567627,member
89 74 BA 68 43 6D 64 16,electrc_bike,2024-01-08 16:10:08,2024-01-07 16:10:08,18th & L St NW,31224,17th & Corcoran St NW,31215,,,38.9121,-77.0387,member
B9852708C5BFBFD9,,2024-01-15 12:04:22,2024-01-15 12:14:53,18th St & Wyoming Ave NW,31114,20th & O St NW / Dupont South,31235,38.918809,-77.041571,38.908905,-77.04478,Member
eD ff 42 aC 75 5F 69 4d,classic_bike,,2024-01-08 19:48:43,18th St & Pennsylvania Ave NW,31242,Thomas Circle,31241,38.89968,-77.041539,38.9059,-77.0325,member
6386937823D6CB0F,electric_bike,2024-01-12 13:54:34,2024-01-12 14:01:28,New Jersey Ave & K St NW,31642,D St & Maryland Ave NE,31612,38.902709484,-77.013657808,38.89484064247075,-76.99591577053069,member
7369C95BA82CBC71,electric_bike,2024-01-21 14:43:10,2024-01-21 14:46:26,22nd & H St NW,31127,New Hampshire Ave & Ward Pl NW,31212,38.899102211,-77.048911691,38.90571079190728,-77.0473176240921,member
39A9422D76BE0271,classic bike,2024-01-04 12:48:52,2024-01-04 13:19:27,Roosevelt Island,31062,Rosslyn Metro / Wilson Blvd & N Moore St,31947,,,,-77.07145214080809,casual
BDDA35FE9015927E,classic_bike,2024-01-12 17:30:21,2024-01-12 17:43:03,Georgia Ave & Fairmont St NW,31207,14th & Newton St NW,31649.1,,-77.02232748270035,38.931991,-77.032956,Member
13 43 9F 45 A1 5A 12 68,classic_bike,2024-01-03 18:03:19,2024-01-03 18:12:06,Henry  Bacon  Dr  &  Lincoln  Memorial  Circle  NW,31289,Georgetown Harbor / 30th St NW,31215,38.890539,-77.049383,38.90226780126366,-77.05911666154861,causual
0FC56A0C1F2283DC,classic_bike,2024-01-27 11:11:53,2024-01-27 11:18:45,Half & Water St SW,31664,M St & New Jersey Ave SE,31208,38.866277,-77.010551,38.8762192324865,-77.00416892766953,membr
